season,episode,scene,speaker1,speaker2,speaker_pair,num_speaker_pairs,interaction_factor
8,1,2,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,3,0.3333333333333333
8,1,3,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,36,0.027777777777777776
8,1,3,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,36,0.027777777777777776
8,1,3,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,36,0.027777777777777776
8,1,3,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,36,0.027777777777777776
8,1,3,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,36,0.027777777777777776
8,1,3,Chandler Bing,Woman,Chandler Bing-Woman,36,0.027777777777777776
8,1,3,Mona,Chandler Bing,Mona-Chandler Bing,36,0.027777777777777776
8,1,3,Chandler Bing,Waiter,Chandler Bing-Waiter,36,0.027777777777777776
8,1,3,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,36,0.027777777777777776
8,1,3,Rachel Green,Monica Geller,Rachel Green-Monica Geller,36,0.027777777777777776
8,1,3,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,36,0.027777777777777776
8,1,3,Monica Geller,Ross Geller,Monica Geller-Ross Geller,36,0.027777777777777776
8,1,3,Monica Geller,Woman,Monica Geller-Woman,36,0.027777777777777776
8,1,3,Mona,Monica Geller,Mona-Monica Geller,36,0.027777777777777776
8,1,3,Waiter,Monica Geller,Waiter-Monica Geller,36,0.027777777777777776
8,1,3,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,36,0.027777777777777776
8,1,3,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,36,0.027777777777777776
8,1,3,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,36,0.027777777777777776
8,1,3,Phoebe Buffay,Woman,Phoebe Buffay-Woman,36,0.027777777777777776
8,1,3,Mona,Phoebe Buffay,Mona-Phoebe Buffay,36,0.027777777777777776
8,1,3,Waiter,Phoebe Buffay,Waiter-Phoebe Buffay,36,0.027777777777777776
8,1,3,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,36,0.027777777777777776
8,1,3,Rachel Green,Ross Geller,Rachel Green-Ross Geller,36,0.027777777777777776
8,1,3,Rachel Green,Woman,Rachel Green-Woman,36,0.027777777777777776
8,1,3,Mona,Rachel Green,Mona-Rachel Green,36,0.027777777777777776
8,1,3,Rachel Green,Waiter,Rachel Green-Waiter,36,0.027777777777777776
8,1,3,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,36,0.027777777777777776
8,1,3,Woman,Joey Tribbiani,Woman-Joey Tribbiani,36,0.027777777777777776
8,1,3,Mona,Joey Tribbiani,Mona-Joey Tribbiani,36,0.027777777777777776
8,1,3,Waiter,Joey Tribbiani,Waiter-Joey Tribbiani,36,0.027777777777777776
8,1,3,Ross Geller,Woman,Ross Geller-Woman,36,0.027777777777777776
8,1,3,Mona,Ross Geller,Mona-Ross Geller,36,0.027777777777777776
8,1,3,Waiter,Ross Geller,Waiter-Ross Geller,36,0.027777777777777776
8,1,3,Mona,Woman,Mona-Woman,36,0.027777777777777776
8,1,3,Waiter,Woman,Waiter-Woman,36,0.027777777777777776
8,1,3,Mona,Waiter,Mona-Waiter,36,0.027777777777777776
8,1,4,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,28,0.03571428571428571
8,1,4,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,28,0.03571428571428571
8,1,4,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,28,0.03571428571428571
8,1,4,Mona,Phoebe Buffay,Mona-Phoebe Buffay,28,0.03571428571428571
8,1,4,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,28,0.03571428571428571
8,1,4,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,28,0.03571428571428571
8,1,4,Phoebe Buffay,Jack Geller,Phoebe Buffay-Jack Geller,28,0.03571428571428571
8,1,4,Rachel Green,Monica Geller,Rachel Green-Monica Geller,28,0.03571428571428571
8,1,4,Monica Geller,Ross Geller,Monica Geller-Ross Geller,28,0.03571428571428571
8,1,4,Mona,Monica Geller,Mona-Monica Geller,28,0.03571428571428571
8,1,4,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,28,0.03571428571428571
8,1,4,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,28,0.03571428571428571
8,1,4,Monica Geller,Jack Geller,Monica Geller-Jack Geller,28,0.03571428571428571
8,1,4,Rachel Green,Ross Geller,Rachel Green-Ross Geller,28,0.03571428571428571
8,1,4,Mona,Rachel Green,Mona-Rachel Green,28,0.03571428571428571
8,1,4,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,28,0.03571428571428571
8,1,4,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,28,0.03571428571428571
8,1,4,Rachel Green,Jack Geller,Rachel Green-Jack Geller,28,0.03571428571428571
8,1,4,Mona,Ross Geller,Mona-Ross Geller,28,0.03571428571428571
8,1,4,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,28,0.03571428571428571
8,1,4,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,28,0.03571428571428571
8,1,4,Ross Geller,Jack Geller,Ross Geller-Jack Geller,28,0.03571428571428571
8,1,4,Mona,Chandler Bing,Mona-Chandler Bing,28,0.03571428571428571
8,1,4,Mona,Joey Tribbiani,Mona-Joey Tribbiani,28,0.03571428571428571
8,1,4,Mona,Jack Geller,Mona-Jack Geller,28,0.03571428571428571
8,1,4,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,28,0.03571428571428571
8,1,4,Chandler Bing,Jack Geller,Chandler Bing-Jack Geller,28,0.03571428571428571
8,1,4,Jack Geller,Joey Tribbiani,Jack Geller-Joey Tribbiani,28,0.03571428571428571
8,1,5,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,3,0.3333333333333333
8,1,5,Rachel Green,Monica Geller,Rachel Green-Monica Geller,3,0.3333333333333333
8,1,5,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,3,0.3333333333333333
8,1,6,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,3,0.3333333333333333
8,1,6,Mona,Ross Geller,Mona-Ross Geller,3,0.3333333333333333
8,1,6,Mona,Joey Tribbiani,Mona-Joey Tribbiani,3,0.3333333333333333
8,2,1,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,10,0.1
8,2,1,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,10,0.1
8,2,1,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,10,0.1
8,2,1,Rachel Green,Monica Geller,Rachel Green-Monica Geller,10,0.1
8,2,1,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,10,0.1
8,2,1,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,10,0.1
8,2,1,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
8,2,1,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,10,0.1
8,2,1,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,10,0.1
8,2,1,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,10,0.1
8,2,2,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,1,1.0
8,2,3,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,6,0.16666666666666666
8,2,3,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,6,0.16666666666666666
8,2,3,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,6,0.16666666666666666
8,2,3,Rachel Green,Monica Geller,Rachel Green-Monica Geller,6,0.16666666666666666
8,2,3,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,6,0.16666666666666666
8,2,3,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,6,0.16666666666666666
8,2,4,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,1,1.0
8,2,5,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,1,1.0
8,2,6,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,3,0.3333333333333333
8,2,6,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,3,0.3333333333333333
8,2,6,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,3,0.3333333333333333
8,2,7,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,1,1.0
8,2,8,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,3,0.3333333333333333
8,2,8,Phoebe Buffay,Tag Jones,Phoebe Buffay-Tag Jones,3,0.3333333333333333
8,2,8,Rachel Green,Tag Jones,Rachel Green-Tag Jones,3,0.3333333333333333
8,2,9,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,1,1.0
8,2,10,Phoebe Buffay,Tag Jones,Phoebe Buffay-Tag Jones,3,0.3333333333333333
8,2,10,Rachel Green,Tag Jones,Rachel Green-Tag Jones,3,0.3333333333333333
8,2,10,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,3,0.3333333333333333
8,2,11,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
8,2,11,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
8,2,11,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
8,2,11,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
8,2,11,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
8,2,11,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
8,2,11,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
8,2,11,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
8,2,11,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
8,2,11,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
8,2,11,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
8,2,11,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
8,2,11,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
8,2,11,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
8,2,11,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
8,2,12,Ross Geller,Tag Jones,Ross Geller-Tag Jones,1,1.0
8,3,1,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,10,0.1
8,3,1,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,10,0.1
8,3,1,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,10,0.1
8,3,1,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,10,0.1
8,3,1,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
8,3,1,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,10,0.1
8,3,1,Rachel Green,Monica Geller,Rachel Green-Monica Geller,10,0.1
8,3,1,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,10,0.1
8,3,1,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,10,0.1
8,3,1,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,10,0.1
8,3,2,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,3,0.3333333333333333
8,3,2,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,3,0.3333333333333333
8,3,2,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,3,0.3333333333333333
8,3,3,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,3,0.3333333333333333
8,3,3,Monica Geller,Woman,Monica Geller-Woman,3,0.3333333333333333
8,3,3,Chandler Bing,Woman,Chandler Bing-Woman,3,0.3333333333333333
8,3,4,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,3,0.3333333333333333
8,3,4,Mr. Treeger,Joey Tribbiani,Mr. Treeger-Joey Tribbiani,3,0.3333333333333333
8,3,4,Phoebe Buffay,Mr. Treeger,Phoebe Buffay-Mr. Treeger,3,0.3333333333333333
8,3,5,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,1,1.0
8,3,6,Rachel Green,Ross Geller,Rachel Green-Ross Geller,1,1.0
8,3,7,Rachel Green,Ross Geller,Rachel Green-Ross Geller,1,1.0
8,3,8,Mr. Treeger,Joey Tribbiani,Mr. Treeger-Joey Tribbiani,6,0.16666666666666666
8,3,8,Phoebe Buffay,Mr. Treeger,Phoebe Buffay-Mr. Treeger,6,0.16666666666666666
8,3,8,Ross Geller,Mr. Treeger,Ross Geller-Mr. Treeger,6,0.16666666666666666
8,3,8,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,6,0.16666666666666666
8,3,8,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,6,0.16666666666666666
8,3,8,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,6,0.16666666666666666
8,3,9,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,6,0.16666666666666666
8,3,9,Man,Monica Geller,Man-Monica Geller,6,0.16666666666666666
8,3,9,Monica Geller,Woman,Monica Geller-Woman,6,0.16666666666666666
8,3,9,Chandler Bing,Man,Chandler Bing-Man,6,0.16666666666666666
8,3,9,Chandler Bing,Woman,Chandler Bing-Woman,6,0.16666666666666666
8,3,9,Man,Woman,Man-Woman,6,0.16666666666666666
8,3,10,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,6,0.16666666666666666
8,3,10,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,6,0.16666666666666666
8,3,10,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,6,0.16666666666666666
8,3,10,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,6,0.16666666666666666
8,3,10,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,6,0.16666666666666666
8,3,10,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,6,0.16666666666666666
8,3,11,Rachel Green,Ross Geller,Rachel Green-Ross Geller,1,1.0
8,3,12,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,6,0.16666666666666666
8,3,12,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,6,0.16666666666666666
8,3,12,Rachel Green,Ross Geller,Rachel Green-Ross Geller,6,0.16666666666666666
8,3,12,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,6,0.16666666666666666
8,3,12,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,6,0.16666666666666666
8,3,12,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,6,0.16666666666666666
8,4,1,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,6,0.16666666666666666
8,4,1,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,6,0.16666666666666666
8,4,1,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,6,0.16666666666666666
8,4,1,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,6,0.16666666666666666
8,4,1,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,6,0.16666666666666666
8,4,1,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,6,0.16666666666666666
8,4,2,Rachel Green,#ALL#,Rachel Green-#ALL#,21,0.047619047619047616
8,4,2,Rachel Green,Ross Geller,Rachel Green-Ross Geller,21,0.047619047619047616
8,4,2,Rachel Green,Monica Geller,Rachel Green-Monica Geller,21,0.047619047619047616
8,4,2,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,21,0.047619047619047616
8,4,2,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,21,0.047619047619047616
8,4,2,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,21,0.047619047619047616
8,4,2,Ross Geller,#ALL#,Ross Geller-#ALL#,21,0.047619047619047616
8,4,2,Monica Geller,#ALL#,Monica Geller-#ALL#,21,0.047619047619047616
8,4,2,Chandler Bing,#ALL#,Chandler Bing-#ALL#,21,0.047619047619047616
8,4,2,Phoebe Buffay,#ALL#,Phoebe Buffay-#ALL#,21,0.047619047619047616
8,4,2,#ALL#,Joey Tribbiani,#ALL#-Joey Tribbiani,21,0.047619047619047616
8,4,2,Monica Geller,Ross Geller,Monica Geller-Ross Geller,21,0.047619047619047616
8,4,2,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,21,0.047619047619047616
8,4,2,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,21,0.047619047619047616
8,4,2,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,21,0.047619047619047616
8,4,2,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,21,0.047619047619047616
8,4,2,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,21,0.047619047619047616
8,4,2,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,21,0.047619047619047616
8,4,2,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,21,0.047619047619047616
8,4,2,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,21,0.047619047619047616
8,4,2,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,21,0.047619047619047616
8,4,3,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,10,0.1
8,4,3,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,10,0.1
8,4,3,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,10,0.1
8,4,3,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,10,0.1
8,4,3,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,10,0.1
8,4,3,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
8,4,3,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,10,0.1
8,4,3,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,10,0.1
8,4,3,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,10,0.1
8,4,3,Monica Geller,Ross Geller,Monica Geller-Ross Geller,10,0.1
8,4,4,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,1,1.0
8,4,6,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,10,0.1
8,4,6,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,10,0.1
8,4,6,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,10,0.1
8,4,6,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
8,4,6,Rachel Green,Ross Geller,Rachel Green-Ross Geller,10,0.1
8,4,6,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,10,0.1
8,4,6,Monica Geller,Ross Geller,Monica Geller-Ross Geller,10,0.1
8,4,6,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,10,0.1
8,4,6,Rachel Green,Monica Geller,Rachel Green-Monica Geller,10,0.1
8,4,6,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,10,0.1
8,4,7,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
8,4,7,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
8,4,7,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
8,4,7,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
8,4,7,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
8,4,7,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
8,4,7,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
8,4,7,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
8,4,7,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
8,4,7,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
8,4,7,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
8,4,7,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
8,4,7,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
8,4,7,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
8,4,7,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
8,4,8,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
8,4,8,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
8,4,8,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
8,4,8,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
8,4,8,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
8,4,8,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
8,4,8,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
8,4,8,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
8,4,8,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
8,4,8,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
8,4,8,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
8,4,8,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
8,4,8,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
8,4,8,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
8,4,8,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
8,4,9,Rachel Green,Ross Geller,Rachel Green-Ross Geller,1,1.0
8,4,10,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,1,1.0
8,5,1,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,3,0.3333333333333333
8,5,1,Monica Geller,Guy,Monica Geller-Guy,3,0.3333333333333333
8,5,1,Phoebe Buffay,Guy,Phoebe Buffay-Guy,3,0.3333333333333333
8,5,2,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,1,1.0
8,5,3,Director,Joey Tribbiani,Director-Joey Tribbiani,3,0.3333333333333333
8,5,3,Director,Rachel Green,Director-Rachel Green,3,0.3333333333333333
8,5,3,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,3,0.3333333333333333
8,5,4,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,1,1.0
8,5,5,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,1,1.0
8,5,7,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,1,1.0
8,5,9,Rachel Green,Ross Geller,Rachel Green-Ross Geller,3,0.3333333333333333
8,5,9,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,3,0.3333333333333333
8,5,9,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,3,0.3333333333333333
8,5,11,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,1,1.0
8,5,13,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,1,1.0
8,5,14,Rachel Green,Ross Geller,Rachel Green-Ross Geller,1,1.0
8,5,15,Mona,Ross Geller,Mona-Ross Geller,1,1.0
8,6,1,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
8,6,1,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
8,6,1,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
8,6,1,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
8,6,1,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
8,6,1,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
8,6,1,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
8,6,1,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
8,6,1,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
8,6,1,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
8,6,1,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
8,6,1,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
8,6,1,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
8,6,1,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
8,6,1,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
8,6,2,Phoebe Buffay,Ursula Buffay,Phoebe Buffay-Ursula Buffay,1,1.0
8,6,3,Rachel Green,Monica Geller,Rachel Green-Monica Geller,36,0.027777777777777776
8,6,3,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,36,0.027777777777777776
8,6,3,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,36,0.027777777777777776
8,6,3,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,36,0.027777777777777776
8,6,3,Rachel Green,Ross Geller,Rachel Green-Ross Geller,36,0.027777777777777776
8,6,3,Eric,Rachel Green,Eric-Rachel Green,36,0.027777777777777776
8,6,3,Mona,Rachel Green,Mona-Rachel Green,36,0.027777777777777776
